Database,Accounting,Table,AccountChart,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,ParentAccountId,AccountLevel,IsAccountLeave,BalanceSide,ReverseBalance,PostingSide,AccountName,ShortAccountName,MultiValueName,AccountClassification,AccountCategories,AccountGroup,DirectPosting,IsVisible,IsMultiCurrency,JobProcessOption,RefAccountNumber,ReferencesNumber,CreatedOnUtc,UpdatedOnUtc,Id
999110100701040401,MMK,999,110100701040401,9,TRUE,B,N,A,I.B.S (Foreign Currency) (Telegraphic Transfer) (IBD) A/C (MMK),I.B.S (Foreign Currency) (Telegraphic Transfer) (IBD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701050501,MMK,999,110100701050501,9,TRUE,B,N,A,I.B.S (Foreign Currency) (Letter of Credit) A/C (MMK),I.B.S (Foreign Currency) (Letter of Credit) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701060601,MMK,999,110100701060601,9,TRUE,B,N,A,I.B.S (Foreign Currency) (H.O) A/C (MMK),I.B.S (Foreign Currency) (H.O) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701070701,MMK,999,110100701070701,9,TRUE,B,N,A,I.B.S (Foreign Currency) (BYN) A/C (MMK),I.B.S (Foreign Currency) (BYN) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701080801,MMK,999,110100701080801,9,TRUE,B,N,A,I.B.S (Foreign Currency) (MDY) A/C (MMK),I.B.S (Foreign Currency) (MDY) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701090901,MMK,999,110100701090901,9,TRUE,B,N,A,I.B.S (Foreign Currency) (YZD) A/C (MMK),I.B.S (Foreign Currency) (YZD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701101001,MMK,999,110100701101001,9,TRUE,B,N,A,I.B.S (Foreign Currency) (SGT) A/C (MMK),I.B.S (Foreign Currency) (SGT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701111101,MMK,999,110100701111101,9,TRUE,B,N,A,I.B.S (Foreign Currency) (MLM) A/C (MMK),I.B.S (Foreign Currency) (MLM) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701121201,MMK,999,110100701121201,9,TRUE,B,N,A,I.B.S (Foreign Currency) (NPT) A/C (MMK),I.B.S (Foreign Currency) (NPT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701131301,MMK,999,110100701131301,9,TRUE,B,N,A,I.B.S (Foreign Currency) (Digital Banking) A/C (MMK),I.B.S (Foreign Currency) (Digital Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100701141401,MMK,999,110100701141401,9,TRUE,B,N,A,I.B.S (Foreign Currency) (Bago) A/C (MMK),I.B.S (Foreign Currency) (Bago) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801010101,MMK,999,110100801010101,9,TRUE,B,N,A,I.B.S (Forex) (H.O) A/C (MMK),I.B.S (Forex) (H.O) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801020201,MMK,999,110100801020201,9,TRUE,B,N,A,I.B.S (Forex) (IBD) A/C (MMK),I.B.S (Forex) (IBD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801030301,MMK,999,110100801030301,9,TRUE,B,N,A,IBS (Forex) (Consumer Banking) A/C (MMK),IBS (Forex) (Consumer Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801040401,MMK,999,110100801040401,9,TRUE,B,N,A,I.B.S (Forex) (H.O Br) A/C (MMK),I.B.S (Forex) (H.O Br) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801050501,MMK,999,110100801050501,9,TRUE,B,N,A,I.B.S (Forex) (BYN) A/C (MMK),I.B.S (Forex) (BYN) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801060601,MMK,999,110100801060601,9,TRUE,B,N,A,I.B.S (Forex) (MDY) A/C (MMK),I.B.S (Forex) (MDY) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801070701,MMK,999,110100801070701,9,TRUE,B,N,A,I.B.S (Forex) (YZD) A/C (MMK),I.B.S (Forex) (YZD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801080801,MMK,999,110100801080801,9,TRUE,B,N,A,I.B.S (Forex) (SGT) A/C (MMK),I.B.S (Forex) (SGT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801090901,MMK,999,110100801090901,9,TRUE,B,N,A,I.B.S (Forex) International Remittance A/C (MMK),I.B.S (Forex) International Remittance A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801101001,MMK,999,110100801101001,9,TRUE,B,N,A,I.B.S (Forex) (MLM) A/C (MMK),I.B.S (Forex) (MLM) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801111101,MMK,999,110100801111101,9,TRUE,B,N,A,I.B.S (Forex) (NPT) A/C (MMK),I.B.S (Forex) (NPT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801121201,MMK,999,110100801121201,9,TRUE,B,N,A,I.B.S (Forex) (Digital Banking) A/C (MMK),I.B.S (Forex) (Digital Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100801131301,MMK,999,110100801131301,9,TRUE,B,N,A,I.B.S (Forex) (Bago) A/C (MMK),I.B.S (Forex) (Bago) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901010101,MMK,999,110100901010101,9,TRUE,B,N,A,I.B.S (Credit Card) (H.O) A/C (MMK),I.B.S (Credit Card) (H.O) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901020201,MMK,999,110100901020201,9,TRUE,B,N,A,IBS (Credit Card) (Consumer Banking) A/C (MMK),IBS (Credit Card) (Consumer Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901030301,MMK,999,110100901030301,9,TRUE,B,N,A,I.B.S (Credit Card) (H.O Br) A/C (MMK),I.B.S (Credit Card) (H.O Br) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901040401,MMK,999,110100901040401,9,TRUE,B,N,A,I.B.S (Credit Card) (BYN) A/C (MMK),I.B.S (Credit Card) (BYN) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901050501,MMK,999,110100901050501,9,TRUE,B,N,A,I.B.S (Credit Card) (MDY) A/C (MMK),I.B.S (Credit Card) (MDY) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901060601,MMK,999,110100901060601,9,TRUE,B,N,A,I.B.S (Credit Card) (YZD) A/C (MMK),I.B.S (Credit Card) (YZD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901070701,MMK,999,110100901070701,9,TRUE,B,N,A,I.B.S (Credit Card) (SGT) A/C (MMK),I.B.S (Credit Card) (SGT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901080801,MMK,999,110100901080801,9,TRUE,B,N,A,I.B.S (Credit Card) (MLM) A/C (MMK),I.B.S (Credit Card) (MLM) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901090901,MMK,999,110100901090901,9,TRUE,B,N,A,I.B.S (Credit Card) (NPT) A/C (MMK),I.B.S (Credit Card) (NPT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110100901101001,MMK,999,110100901101001,9,TRUE,B,N,A,I.B.S (Credit Card) (Digital Banking) A/C (MMK),I.B.S (Credit Card) (Digital Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001010101,MMK,999,110101001010101,9,TRUE,B,N,A,I.B.S (Global Remittance) (H.O) A/C (MMK),I.B.S (Global Remittance) (H.O) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001020201,MMK,999,110101001020201,9,TRUE,B,N,A,I.B.S (Global Remittance) (H.O Br) A/C (MMK),I.B.S (Global Remittance) (H.O Br) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001030301,MMK,999,110101001030301,9,TRUE,B,N,A,I.B.S (Global Remittance) (BYN) A/C (MMK),I.B.S (Global Remittance) (BYN) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001040401,MMK,999,110101001040401,9,TRUE,B,N,A,I.B.S (Global Remittance) (MDY) A/C (MMK),I.B.S (Global Remittance) (MDY) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001050501,MMK,999,110101001050501,9,TRUE,B,N,A,I.B.S (Global Remittance) (YZD) A/C (MMK),I.B.S (Global Remittance) (YZD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001060601,MMK,999,110101001060601,9,TRUE,B,N,A,I.B.S (Global Remittance) (SGT) A/C (MMK),I.B.S (Global Remittance) (SGT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001070701,MMK,999,110101001070701,9,TRUE,B,N,A,I.B.S (Global Remittance) (MLM) A/C (MMK),I.B.S (Global Remittance) (MLM) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001080801,MMK,999,110101001080801,9,TRUE,B,N,A,I.B.S (Global Remittance) (GRD) A/C (MMK),I.B.S (Global Remittance) (GRD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001090901,MMK,999,110101001090901,9,TRUE,B,N,A,I.B.S (Global Remittance) (NPT) A/C (MMK),I.B.S (Global Remittance) (NPT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001101001,MMK,999,110101001101001,9,TRUE,B,N,A,I.B.S (Global Remittance) (Digital Banking) A/C (MMK),I.B.S (Global Remittance) (Digital Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101001111101,MMK,999,110101001111101,9,TRUE,B,N,A,I.B.S (Global Remittance) (Bago) A/C (MMK),I.B.S (Global Remittance) (Bago) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101010101,MMK,999,110101101010101,9,TRUE,B,N,A,I.B.S (MoM Settlement) HO A/C (MMK),I.B.S (MoM Settlement) HO A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101020201,MMK,999,110101101020201,9,TRUE,B,N,A,I.B.S (MoM Settlement) Agent Banking A/C (MMK),I.B.S (MoM Settlement) Agent Banking A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101030301,MMK,999,110101101030301,9,TRUE,B,N,A,IBS (MoM Settlement) (Consumer Banking) A/C (MMK),IBS (MoM Settlement) (Consumer Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101040401,MMK,999,110101101040401,9,TRUE,B,N,A,I.B.S (MoM Settlement) IBD A/C (MMK),I.B.S (MoM Settlement) IBD A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101050501,MMK,999,110101101050501,9,TRUE,B,N,A,I.B.S (MoM Settlement) HO-Br A/C (MMK),I.B.S (MoM Settlement) HO-Br A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101060601,MMK,999,110101101060601,9,TRUE,B,N,A,I.B.S (MoM Settlement) BYN A/C (MMK),I.B.S (MoM Settlement) BYN A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101070701,MMK,999,110101101070701,9,TRUE,B,N,A,I.B.S (MoM Settlement) MDY A/C (MMK),I.B.S (MoM Settlement) MDY A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101080801,MMK,999,110101101080801,9,TRUE,B,N,A,I.B.S (MoM Settlement) YZD A/C (MMK),I.B.S (MoM Settlement) YZD A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101090901,MMK,999,110101101090901,9,TRUE,B,N,A,I.B.S (MoM Settlement) SGT A/C (MMK),I.B.S (MoM Settlement) SGT A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101101001,MMK,999,110101101101001,9,TRUE,D,N,A,I.B.S (MoM Settlement) MLM A/C (MMK),I.B.S (MoM Settlement) MLM A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101111101,MMK,999,110101101111101,9,TRUE,D,N,A,I.B.S (MoM Settlement) NPT A/C (MMK),I.B.S (MoM Settlement) NPT A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110101101121201,MMK,999,110101101121201,9,TRUE,D,N,A,I.B.S (MoM Settlement) Digital Banking A/C (MMK),I.B.S (MoM Settlement) Digital Banking A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110101010101,MMK,999,110110101010101,9,TRUE,D,N,A,Guarantee Deposits A/C (A Bank) (MMK),Guarantee Deposits A/C (A Bank) (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110101010102,USD,999,110110101010102,9,TRUE,D,N,A,Guarantee Deposits A/C (A Bank) (USD),Guarantee Deposits A/C (A Bank) (USD),,A,N,N,Y,N,N,N,,,,,0
999110110201010101,MMK,999,110110201010101,9,TRUE,D,N,A,Money at Call & Short Notice A/C (MMK),Money at Call & Short Notice A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110301010101,MMK,999,110110301010101,9,TRUE,D,N,A,Clearing House A/C (MMK),Clearing House A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110401010101,MMK,999,110110401010101,9,TRUE,D,N,A,Interim Dividend Account (MMK),Interim Dividend Account (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110501010101,MMK,999,110110501010101,9,TRUE,C,N,A,Direct Banking Adjustment (MMK),Direct Banking Adjustment (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110601010101,MMK,999,110110601010101,9,TRUE,C,N,A,Credit Card Adjustment A/C (MMK),Credit Card Adjustment A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110701010101,MMK,999,110110701010101,9,TRUE,C,N,A,Account with Branch (MMK),Account with Branch (MMK),,A,N,N,Y,N,N,N,,,,,0
999110110801010101,MMK,999,110110801010101,9,TRUE,C,N,A,Disposal A/C (MMK),Disposal A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
999201010101010101,MMK,999,201010101010101,9,TRUE,C,N,A,Borrowing From CBM (MMK),Borrowing From CBM (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201010101,MMK,999,201010201010101,9,TRUE,C,N,A,Borrowing From Other Bank (MEB) (MMK),Borrowing From Other Bank (MEB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201020202,USD,999,201010201020202,9,TRUE,C,N,A,Borrowing From Other Bank (MFTB) (USD),Borrowing From Other Bank (MFTB) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201030301,MMK,999,201010201030301,9,TRUE,C,N,A,Borrowing From Other Bank (MICB) (MMK),Borrowing From Other Bank (MICB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201040401,MMK,999,201010201040401,9,TRUE,C,N,A,Borrowing From Other Bank (MCB) (MMK),Borrowing From Other Bank (MCB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201040402,USD,999,201010201040402,9,TRUE,C,N,A,Borrowing From Other Bank (MCB) (USD),Borrowing From Other Bank (MCB) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201050502,USD,999,201010201050502,9,TRUE,C,N,A,Borrowing From Other Bank (CB) (USD),Borrowing From Other Bank (CB) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201060601,MMK,999,201010201060601,9,TRUE,C,N,A,Borrowing From Other Bank (YC Bank) (MMK),Borrowing From Other Bank (YC Bank) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201070701,MMK,999,201010201070701,9,TRUE,C,N,A,BORROWING FROM OTHER BANK (YOMA BANK) (MMK),BORROWING FROM OTHER BANK (YOMA BANK) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201080801,MMK,999,201010201080801,9,TRUE,C,N,A,Borrowing From Other Bank (MOB) (MMK),Borrowing From Other Bank (MOB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201090901,MMK,999,201010201090901,9,TRUE,C,N,A,Borrowing From Other Bank (TCB) (MMK),Borrowing From Other Bank (TCB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201101001,MMK,999,201010201101001,9,TRUE,C,N,A,BORROWING FROM OTHER BANK (SME Development BANK) (MMK),BORROWING FROM OTHER BANK (SME Development BANK) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201111101,MMK,999,201010201111101,9,TRUE,C,N,A,Borrowing From Other Bank (GTB Bank) (MMK),Borrowing From Other Bank (GTB Bank) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201121201,MMK,999,201010201121201,9,TRUE,C,N,A,Borrowing From Other Bank (Innwa) (MMK),Borrowing From Other Bank (Innwa) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201131301,MMK,999,201010201131301,9,TRUE,C,N,A,Borrowing From Other Bank (AGD) (MMK),Borrowing From Other Bank (AGD) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201131302,USD,999,201010201131302,9,TRUE,C,N,A,Borrowing From Other Bank (AGD) (USD),Borrowing From Other Bank (AGD) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201141401,MMK,999,201010201141401,9,TRUE,C,N,A,Borrowing From Other Bank (AYA) (MMK),Borrowing From Other Bank (AYA) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201141402,USD,999,201010201141402,9,TRUE,C,N,A,Borrowing From Other Bank (AYA) (USD),Borrowing From Other Bank (AYA) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201151501,MMK,999,201010201151501,9,TRUE,C,N,A,Borrowing From Other Bank (UAB) (MMK),Borrowing From Other Bank (UAB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201151502,USD,999,201010201151502,9,TRUE,C,N,A,Borrowing From Other Bank (UAB) (USD),Borrowing From Other Bank (UAB) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201161601,MMK,999,201010201161601,9,TRUE,C,N,A,Borrowing From Other Bank (MAB) (MMK),Borrowing From Other Bank (MAB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201161602,USD,999,201010201161602,9,TRUE,C,N,A,Borrowing From Other Bank (MAB) (USD),Borrowing From Other Bank (MAB) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201171701,MMK,999,201010201171701,9,TRUE,C,N,A,Borrowing From Other Bank (NSB) (MMK),Borrowing From Other Bank (NSB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201181801,MMK,999,201010201181801,9,TRUE,C,N,A,Borrowing From Other Bank (CHID) (MMK),Borrowing From Other Bank (CHID) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201191901,MMK,999,201010201191901,9,TRUE,C,N,A,Borrowing From Other Bank (A Bank) (MMK),Borrowing From Other Bank (A Bank) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201191902,USD,999,201010201191902,9,TRUE,C,N,A,Borrowing From Other Bank (A Bank) (USD),Borrowing From Other Bank (A Bank) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010201202001,MMK,999,201010201202001,9,TRUE,C,N,A,Borrowing From Other Bank (G Bank) (MMK),Borrowing From Other Bank (G Bank) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201212101,MMK,999,201010201212101,9,TRUE,C,N,A,Borrowing From Other Bank (MDB) (MMK),Borrowing From Other Bank (MDB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201222201,MMK,999,201010201222201,9,TRUE,C,N,A,Borrowing From Other Bank (MTB) (MMK),Borrowing From Other Bank (MTB) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010201232302,USD,999,201010201232302,9,TRUE,C,N,A,Borrowing From Other Bank (Shinhan) (USD),Borrowing From Other Bank (Shinhan) (USD),,L,N,N,Y,N,N,N,,,,,0
999201010301010101,MMK,999,201010301010101,9,TRUE,C,N,A,Borrowing from other Creditor (Inside) (MMK),Borrowing from other Creditor (Inside) (MMK),,L,N,N,Y,N,N,N,,,,,0
999201010301020201,MMK,999,201010301020201,9,TRUE,C,N,A,Borrowing from other Creditor (Outside) (MMK),Borrowing from other Creditor (Outside) (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101010101,MMK,999,202010101010101,9,TRUE,C,N,A,Current Deposits - Myanma Economic Bank (MMK),Current Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101020201,MMK,999,202010101020201,9,TRUE,C,N,A,Current Deposits - Myanma Foreign Trade Bank (MMK),Current Deposits - Myanma Foreign Trade Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101030301,MMK,999,202010101030301,9,TRUE,C,N,A,Current Deposits - Myanma Investment and Commercial Bank (MMK),Current Deposits - Myanma Investment and Commercial Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101040401,MMK,999,202010101040401,9,TRUE,C,N,A,Current Deposits - Myanma Agricultural Development Bank (MMK),Current Deposits - Myanma Agricultural Development Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101050501,MMK,999,202010101050501,9,TRUE,C,N,A,Current Deposits - Myanmar Citizens Bank Ltd. (MMK),Current Deposits - Myanmar Citizens Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101060601,MMK,999,202010101060601,9,TRUE,C,N,A,Current Deposits - CB Bank PCL (MMK),Current Deposits - CB Bank PCL (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101060602,USD,999,202010101060602,9,TRUE,C,N,A,Current Deposits - CB Bank PCL (USD),Current Deposits - CB Bank PCL (USD),,L,N,N,Y,N,N,N,,,,,0
999202010101070701,MMK,999,202010101070701,9,TRUE,C,N,A,Current Deposits - Yadanabon Bank Ltd (MMK),Current Deposits - Yadanabon Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101080801,MMK,999,202010101080801,9,TRUE,C,N,A,Current Deposits - First Private Bank Ltd. (MMK),Current Deposits - First Private Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101090901,MMK,999,202010101090901,9,TRUE,C,N,A,Current Deposits - Myawaddy Bank Ltd. (MMK),Current Deposits - Myawaddy Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101101001,MMK,999,202010101101001,9,TRUE,C,N,A,Current Deposits -Yangon City Bank Ltd. (MMK),Current Deposits -Yangon City Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101111101,MMK,999,202010101111101,9,TRUE,C,N,A,Current Deposits - Yoma Bank Ltd. (MMK),Current Deposits - Yoma Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101121201,MMK,999,202010101121201,9,TRUE,C,N,A,Current Deposits - Myanmar Oriental Bank Ltd. (MMK),Current Deposits - Myanmar Oriental Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101131301,MMK,999,202010101131301,9,TRUE,C,N,A,Current Deposits - Tun Commercial Bank Ltd. (MMK),Current Deposits - Tun Commercial Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101141401,MMK,999,202010101141401,9,TRUE,C,N,A,Current Deposits - Kanbawza Bank Ltd. (MMK),Current Deposits - Kanbawza Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101151501,MMK,999,202010101151501,9,TRUE,C,N,A,Current Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),Current Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101161601,MMK,999,202010101161601,9,TRUE,C,N,A,Current Deposits - Global Treasure Bank Ltd (MMK),Current Deposits - Global Treasure Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101171701,MMK,999,202010101171701,9,TRUE,C,N,A,Current Deposits - Rural Development Bank Ltd (MMK),Current Deposits - Rural Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101181801,MMK,999,202010101181801,9,TRUE,C,N,A,Current Deposits - Innwa Bank Ltd. (MMK),Current Deposits - Innwa Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101191901,MMK,999,202010101191901,9,TRUE,C,N,A,Current Deposits - Asia Green Development Bank Ltd (MMK),Current Deposits - Asia Green Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101202001,MMK,999,202010101202001,9,TRUE,C,N,A,Current Deposits - Ayeyarwady Bank Ltd (MMK),Current Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101202002,USD,999,202010101202002,9,TRUE,C,N,A,Current Deposits - Ayeyarwady Bank Ltd (USD),Current Deposits - Ayeyarwady Bank Ltd (USD),,L,N,N,Y,N,N,N,,,,,0
999202010101212101,MMK,999,202010101212101,9,TRUE,C,N,A,Current Deposits - uab Bank Ltd (MMK),Current Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101222201,MMK,999,202010101222201,9,TRUE,C,N,A,Current Deposits - Myanma Apex Bank Ltd (MMK),Current Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101232301,MMK,999,202010101232301,9,TRUE,C,N,A,Current Deposits - Naypyitaw Development Bank Ltd. (MMK),Current Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101242401,MMK,999,202010101242401,9,TRUE,C,N,A,Current Deposits - Myanmar Metro Bank Ltd. (MMK),Current Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101252501,MMK,999,202010101252501,9,TRUE,C,N,A,"Current Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Current Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
999202010101262601,MMK,999,202010101262601,9,TRUE,C,N,A,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101262602,USD,999,202010101262602,9,TRUE,C,N,A,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (USD),Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (USD),,L,N,N,Y,N,N,N,,,,,0
999202010101272701,MMK,999,202010101272701,9,TRUE,C,N,A,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MDY) (MMK),Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MDY) (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101282801,MMK,999,202010101282801,9,TRUE,C,N,A,Current Deposits - Glory Farmer Development Bank Ltd (MMK),Current Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101292901,MMK,999,202010101292901,9,TRUE,C,N,A,Current Deposits - Mineral Development Bank Ltd (MMK),Current Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101303001,MMK,999,202010101303001,9,TRUE,C,N,A,Current Deposits - Myanma Tourism Bank Ltd. (MMK),Current Deposits - Myanma Tourism Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010101313101,MMK,999,202010101313101,9,TRUE,C,N,A,Current Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),Current Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),,L,N,N,Y,N,N,N,,,,,0
999202010102010101,MMK,999,202010102010101,9,TRUE,C,N,A,Call Deposits - Myanma Economic Bank (MMK),Call Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
