Database,Accounting,Table,AccountBalance,,,,,,,,,,,,,,,,,,,,
AccountNumber,BranchCode,CurrencyCode,Balance,DailyDebit,DailyCredit,WeeklyDebit,WeeklyCredit,MonthlyDebit,MonthlyCredit,QuarterlyDebit,QuarterlyCredit,HalfYearlyDebit,HalfYearlyCredit,YearlyDebit,YearlyCredit,WeekAverageBalance,MonthAverageBalance,QuarterAverageBalance,HalfYearAverageBalance,YearAverageBalance,CreatedOnUtc,UpdatedOnUtc,Id
004207050100001802,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207050100002302,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207060100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207060100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207060100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207060100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207060100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207060100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207070100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207080100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207080100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207080100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207090100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207100100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207100100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207110100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120101000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120101000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120101000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120201000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120301000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120501000102,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120501000202,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120501000302,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120501000402,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120501000502,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120601000102,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120601000202,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120701000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120701000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120701000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120701000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120701000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120701000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004207120801000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004208010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004208010100000202,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004208010100000203,004,EUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004208010100000204,004,SGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004209010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004209010100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004209010100000302,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004210010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004210020100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004210030100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004210030100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004210030100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301020101010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301020102010102,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030101010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030101010201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030101010301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030102010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030102010201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030103010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030104010001,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030105010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030106010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301030107010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301040100000102,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301050100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301050100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301060101010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301060101010201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301060101010301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301060102010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301070101010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301070101010201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301070101010301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301070102010101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301080101000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301080101000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301080201000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301080301000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004301080301000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303010100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303010100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303010100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303010100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100000901,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100001001,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100001101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303020100001201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000502,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303030100000901,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303040100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303050100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303050100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303060100000102,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303070100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303070100000102,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303080100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000302,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000502,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100000901,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001001,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004303090100001801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004304010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305020100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305030100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305040100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305040100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305050100000102,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305050100000202,004,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305050100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305050100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305050100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305060100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305070100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305080100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305090101000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305090101000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100201000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100201000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100201000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100201000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100201000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100201000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100201000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100301000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100301000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100301000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100301000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100301000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100301000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100401000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100401000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100401000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100401000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100401000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004305100401000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020101000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020201000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020201000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020201000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020301000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020401000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020402000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401020402000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401030100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401040100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004401040100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402020100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402020100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402020100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402020100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402020100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100000901,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100001001,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100001101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004402030100001201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004403010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100000901,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001001,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100001901,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100002001,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100002101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100002201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100002301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004404010100002401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405010100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405020100000901,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405030100000801,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040101000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040101000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040201000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040201000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040201000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040201000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040201000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040201000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405040201000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405050100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405050100000201,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405050100000301,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405050100000401,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405050100000501,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405050100000601,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405050100000701,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405060100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
004405070100000101,004,MMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
