Database,Accounting,Table,AccountBalance,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,Balance,DailyDebit,DailyCredit,WeeklyDebit,WeeklyCredit,MonthlyDebit,MonthlyCredit,QuarterlyDebit,QuarterlyCredit,HalfYearlyDebit,HalfYearlyCredit,YearlyDebit,YearlyCredit,WeekAverageBalance,MonthAverageBalance,QuarterAverageBalance,HalfYearAverageBalance,YearAverageBalance,CreatedOnUtc,UpdatedOnUtc,Id
998402030100000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998402030100000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998402030100000801,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998402030100000901,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998402030100001001,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998402030100001101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998402030100001201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998403010100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000801,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100000901,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001001,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001801,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100001901,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100002001,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100002101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100002201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100002301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998404010100002401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405010100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000801,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405020100000901,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405030100000801,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040101000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040101000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040201000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040201000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040201000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040201000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040201000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040201000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405040201000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405050100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405050100000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405050100000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405050100000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405050100000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405050100000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405050100000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405060100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405070100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405070100000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405070100000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405070100000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080101000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080101000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080101000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080101000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080101000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080201000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080201000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080301000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080301000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405080301000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405090100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405090100000102,USD,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405100100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405110100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120101000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120101000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000801,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201000901,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201001001,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201001101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201001201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120201001301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120301000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120301000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120301000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120301000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120401000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000501,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000601,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000701,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998405120501000801,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998406010100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998501010100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998501010100000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998501010100000302,USD,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998501010100000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998501010100000502,USD,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998502010100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998601010100000101,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998601010100000201,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998601010100000301,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998601010100000401,MMK,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998601010100000502,USD,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998602010100000102,USD,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998602010100000103,EUR,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998602010100000104,SGD,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998602010100000105,JPY,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
998602010100000106,THB,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010301,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010401,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010501,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010602,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010603,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010701,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010801,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010902,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010903,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101010904,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011001,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011102,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011103,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011104,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011301,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011302,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011303,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011304,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011401,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011501,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011601,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011702,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011801,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101011901,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012001,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012102,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012103,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012104,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012202,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012203,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012204,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012301,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012401,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012402,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012403,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012404,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012501,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012601,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010101012701,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010102010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010102010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010102010301,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010102010401,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010102010501,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010201010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010201010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010201010301,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010201010401,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010202010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101010202010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101020100000101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101020100000201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101020100000301,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101020100000401,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101020100000502,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101020100000503,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101020100000504,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101030100000101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101030100000102,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101030100000103,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101030100000104,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101030100000106,THB,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000102,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000104,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000202,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000302,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000402,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000506,THB,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000502,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000604,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000602,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000704,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000802,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101000902,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101040101001002,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101050100000101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101060100000101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101060100000102,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101070100000102,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101070100000103,EUR,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101070100000104,SGD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999101070100000106,THB,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999102010101000101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999102010101000201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010301,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010401,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010501,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010601,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010701,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010802,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010801,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101010901,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101011001,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101011101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010101011201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010201010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010201010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010202010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010203010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010204010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010205010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010206010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010301010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010301010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010302010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010302010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010303010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010304010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010305010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010306010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010307010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103010307010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103020000000001,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103020101010102,USD,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103030101010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103030101010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103030102010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103030202010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103040101010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103040101010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103040102010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103040201010101,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
999103040201010201,MMK,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
