Database,Accounting,Table,AccountMapping,,,
008202010201040401,20201020104,Saving Deposits - Myanma Agricultural Development Bank,A,,,0
008202010201050501,20201020105,Saving Deposits - Myanmar  Citizens  Bank  Ltd. ,A,,,0
008202010201060601,20201020106,SavingDeposits - CB Bank PCL,A,,,0
008202010201070701,20201020107,Saving Deposits - Yadanabon  Bank  Ltd,A,,,0
008202010201080801,20201020108,Saving  Deposits - First  Private  Bank  Ltd.  ,A,,,0
008202010201090901,20201020109,Saving Deposits - Myawaddy  Bank  Ltd.  ,A,,,0
008202010201101001,20201020110,Saving  Deposits -Yangon  City  Bank  Ltd.,A,,,0
008202010201111101,20201020111,Saving Deposits - Yoma  Bank  Ltd.,A,,,0
008202010201121201,20201020112,Saving  Deposits - Myanmar  Oriental  Bank  Ltd. ,A,,,0
008202010201131301,20201020113,Saving  Deposits - Tun  Commercial  Bank  Ltd. ,A,,,0
008202010201141401,20201020114,Saving  Deposits - Kanbawza  Bank  Ltd.,A,,,0
008202010201151501,20201020115,Saving  Deposits - Small and Medium Enterprise Development  Bank  Ltd. ,A,,,0
008202010201161601,20201020116,Saving Deposits - Global Treasure Bank Ltd,A,,,0
008202010201171701,20201020117,Saving Deposits - Rural  Development Bank  Ltd,A,,,0
008202010201181801,20201020118,Saving  Deposits - Innwa  Bank  Ltd. ,A,,,0
008202010201191901,20201020119,Saving Deposits - Asia Green Development Bank Ltd,A,,,0
008202010201202001,20201020120,Saving Deposits - Ayeyarwady Bank Ltd,A,,,0
008202010201212101,20201020121,Saving Deposits - uab Bank Ltd,A,,,0
008202010201222201,20201020122,Saving Deposits - Myanma Apex Bank Ltd,A,,,0
008202010201232301,20201020123,Saving Deposits - Naypyitaw Development Bank Ltd.,A,,,0
008202010201242401,20201020124,Saving Deposits - Myanmar Metro Bank Ltd.,A,,,0
008202010201252501,20201020125,"Saving  Deposits - Construction, Housing & Infrastructure Development Bank Ltd",A,,,0
008202010201262601,20201020126,Saving  Deposits - Ayeyarwaddy Farmers Development Bank Ltd,A,,,0
008202010201272701,20201020127,Saving  Deposits - Shwe Rural and Urban Development Bank Ltd,A,,,0
008202010201282801,20201020128,Saving  Deposits - Glory Farmer Development Bank Ltd,A,,,0
008202010201292901,20201020129,Saving  Deposits - Mineral Development Bank Ltd,A,,,0
008202010201303001,20201020130,Saving  Deposits - Myanma Tourism Bank Ltd,A,,,0
008202010202010101,20201020201,Fixed Deposits - Myanma Economic Bank,A,,,0
008202010202020201,20201020202,Fixed Deposits - Myanma Foreign Trade Bank,A,,,0
008202010202030301,20201020203,Fixed Deposits - Myanma Investment and Commercial Bank,A,,,0
008202010202040401,20201020204,Fixed Deposits - Myanma Agricultural Development Bank,A,,,0
008202010202050501,20201020205,Fixed Deposits - Myanmar  Citizens  Bank  Ltd. ,A,,,0
008202010202060601,20201020206,Fixed Deposits - CB Bank PCL,A,,,0
008202010202070701,20201020207,Fixed Deposits - Yadanabon  Bank  Ltd,A,,,0
008202010202080801,20201020208,Fixed Deposits - First  Private  Bank  Ltd.  ,A,,,0
008202010202090901,20201020209,Fixed Deposits - Myawaddy  Bank  Ltd.  ,A,,,0
008202010202101001,20201020210,Fixed Deposits -Yangon  City  Bank  Ltd.,A,,,0
008202010202111101,20201020211,Fixed Deposits - Yoma  Bank  Ltd.,A,,,0
008202010202121201,20201020212,Fixed Deposits - Myanmar  Oriental  Bank  Ltd. ,A,,,0
008202010202131301,20201020213,Fixed Deposits - Tun  Commercial  Bank  Ltd. ,A,,,0
008202010202141401,20201020214,Fixed Deposits - Kanbawza  Bank  Ltd.,A,,,0
008202010202151501,20201020215,Fixed Deposits - Small and Medium Enterprise Development  Bank  Ltd. ,A,,,0
008202010202161601,20201020216,Fixed Deposits - Global Treasure Bank Ltd,A,,,0
008202010202171701,20201020217,Fixed  Deposits - Rural  Development Bank  Ltd,A,,,0
008202010202181801,20201020218,Fixed  Deposits - Innwa  Bank  Ltd. ,A,,,0
008202010202191901,20201020219,Fixed  Deposits - Asia Green Development Bank Ltd,A,,,0
008202010202202001,20201020220,Fixed  Deposits - Ayeyarwady Bank Ltd,A,,,0
008202010202212101,20201020221,Fixed  Deposits - uab Bank Ltd,A,,,0
008202010202222201,20201020222,Fixed Deposits - Myanma Apex Bank Ltd,A,,,0
008202010202232301,20201020223,Fixed  Deposits - Naypyitaw Development Bank Ltd.,A,,,0
008202010202242401,20201020224,Fixed  Deposits - Myanmar Metro Bank Ltd.,A,,,0
008202010202252501,20201020225,"Fixed  Deposits - Construction, Housing & Infrastructure Development Bank Ltd",A,,,0
008202010202262601,20201020226,Fixed Deposits - Ayeyarwaddy Farmers Development Bank Ltd,A,,,0
008202010202272701,20201020227,Fixed Deposits - Shwe Rural and Urban Development Bank Ltd,A,,,0
008202010202282801,20201020228,Fixed Deposits - Glory Farmer Development Bank Ltd,A,,,0
008202010202292901,20201020229,Fixed Deposits - Mineral Development Bank Ltd,A,,,0
008202010202303001,20201020230,Fixed Deposits - Myanma Tourism Bank Ltd,A,,,0
008202020101010102,20202010101,,A,,,0
008202020101010103,20202010101,,A,,,0
008202020101010104,20202010101,,A,,,0
008202020101010106,20202010101,,A,,,0
008202020101020201,20202010102,,A,,,0
008202020101030302,20202010103,,A,,,0
008202020102010101,20202010201,,A,,,0
008202020102020201,20202010202,,A,,,0
008202020102030301,20202010203,,A,,,0
008202020201010101,20202020101,,A,,,0
008202020201020201,20202020102,,A,,,0
008202020201030301,20202020103,,A,,,0
008202020202010101,20202020201,,A,,,0
008202020203010101,20202020301,One Month Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203020201,20202020302,Two Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203030301,20202020303,Three Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203040401,20202020304,Four Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203050501,20202020305,Five Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203060601,20202020306,Six Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203070701,20202020307,Seven Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203080801,20202020308,Eight Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203090901,20202020309,Nine Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203101001,20202020310,Ten Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203111101,20202020311,Eleven Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202020203121201,20202020312,Twelve  Months Fixed Deposits - NFIs and Other Clients (Corporate),A,,,0
008202030101010102,20203010101,,A,,,0
008202030101010103,20203010101,,A,,,0
008202030101010104,20203010101,,A,,,0
008202030101010106,20203010101,,A,,,0
008202030101020201,20203010102,,A,,,0
008202030101030302,20203010103,,A,,,0
008202030102010101,20203010201,,A,,,0
008202030102020201,20203010202,,A,,,0
008202030102030301,20203010203,,A,,,0
008202030201010101,20203020101,,A,,,0
008202030201020201,20203020102,,A,,,0
008202030201030301,20203020103,,A,,,0
008202030202010101,20203020201,,A,,,0
008202030203010101,20203020301,One Month Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203020201,20203020302,Two Months Fixed Deposits -NFIs and Other Clients (Individual),A,,,0
008202030203030301,20203020303,Three Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203040401,20203020304,Four Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203050501,20203020305,Five Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203060601,20203020306,Six Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203070701,20203020307,Seven Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203080801,20203020308,Eight Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203090901,20203020309,Nine Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203101001,20203020310,Ten Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203111101,20203020311,Eleven Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008202030203121201,20203020312,Twelve Months Fixed Deposits - NFIs and Other Clients (Individual),A,,,0
008205010100010101,20501010001,,A,,,0
008205020100010101,20502010001,,A,,,0
008205020100020201,20502010002,,A,,,0
008205020100030301,20502010003,,A,,,0
008205020100040401,20502010004,,A,,,0
008205020100050501,20502010005,,A,,,0
008205020100060601,20502010006,,A,,,0
008205030100010101,20503010001,,A,,,0
008205040100010101,20504010001,,A,,,0
008205040100020201,20504010002,,A,,,0
008205050100010101,20505010001,,A,,,0
008205060100010101,20506010001,,A,,,0
008207010100010101,20701010001,,A,,,0
008207010100020201,20701010002,,A,,,0
008207010100030301,20701010003,,A,,,0
008207010100040401,20701010004,,A,,,0
008207010100050501,20701010005,,A,,,0
008207010100060601,20701010006,,A,,,0
008207010100070701,20701010007,,A,,,0
008207010100080801,20701010008,,A,,,0
008207010100090901,20701010009,,A,,,0
008207010100101001,20701010010,,A,,,0
008207010100111101,20701010011,,A,,,0
008207010100121201,20701010012,,A,,,0
008207010100131301,20701010013,,A,,,0
008207010100141401,20701010014,,A,,,0
008207010100151501,20701010015,,A,,,0
008207010100161601,20701010016,,A,,,0
008207010100161602,20701010016,,A,,,0
008207010100171701,20701010017,,A,,,0
008207010100171702,20701010017,,A,,,0
008207010100181801,20701010018,,A,,,0
008207020100010101,20702010001,,A,,,0
008207030100010101,20703010001,,A,,,0
008207030100020201,20703010002,,A,,,0
008207040100010101,20704010001,,A,,,0
008207050100010101,20705010001,,A,,,0
008207050100020201,20705010002,,A,,,0
008207050100030301,20705010003,,A,,,0
008207050100040401,20705010004,,A,,,0
008207050100050501,20705010005,,A,,,0
008207050100060601,20705010006,,A,,,0
008207050100070701,20705010007,,A,,,0
008207050100080801,20705010008,,A,,,0
008207050100080802,20705010008,,A,,,0
008207050100090901,20705010009,,A,,,0
008207050100101001,20705010010,,A,,,0
008207050100111101,20705010011,,A,,,0
008207050100121201,20705010012,,A,,,0
008207050100131301,20705010013,,A,,,0
008207050100141401,20705010014,,A,,,0
008207050100151502,20705010015,,A,,,0
008207050100161601,20705010016,,A,,,0
008207050100171701,20705010017,,A,,,0
008207050100181802,20705010018,,A,,,0
008207050100191901,20705010019,,A,,,0
008207050100202001,20705010020,,A,,,0
008207050100212101,20705010021,,A,,,0
008207050100222201,20705010022,,A,,,0
008207050100232302,20705010023,,A,,,0
008207050100242401,20705010024,,A,,,0
008207050100252501,20705010025,,A,,,0
008207050100262601,20705010026,,A,,,0
008207050100272701,20705010027,,A,,,0
008207050100282801,20705010028,,A,,,0
008207050100292901,20705010029,,A,,,0
008207050100303001,20705010030,,A,,,0
008207050100313101,20705010031,,A,,,0
008207050100323201,20705010032,,A,,,0
008207050100333301,20705010033,,A,,,0
008207050100343401,20705010034,,A,,,0
008207050100353501,20705010035,,A,,,0
008207050100363601,20705010036,,A,,,0
008207050100363602,20705010036,,A,,,0
008207050100373701,20705010037,,A,,,0
008207050100383801,20705010038,,A,,,0
008207050100393901,20705010039,,A,,,0
008207050100404001,20705010040,,A,,,0
008207050100414101,20705010041,,A,,,0
008207050100424201,20705010042,,A,,,0
008207060100010101,20706010001,,A,,,0
008207060100020201,20706010002,,A,,,0
008207060100030301,20706010003,,A,,,0
008207060100040401,20706010004,,A,,,0
008207060100050501,20706010005,,A,,,0
008207060100060601,20706010006,,A,,,0
008207070100010101,20707010001,,A,,,0
008207080100010101,20708010001,,A,,,0
008207080100020201,20708010002,,A,,,0
008207080100030301,20708010003,,A,,,0
008207090100010101,20709010001,,A,,,0
008207100100010101,20710010001,,A,,,0
008207100100020201,20710010002,,A,,,0
008207110100010101,20711010001,,A,,,0
008207120101010101,20712010101,,A,,,0
008207120101020201,20712010102,,A,,,0
008207120101030301,20712010103,,A,,,0
008207120201010101,20712020101,,A,,,0
008207120301010101,20712030101,,A,,,0
008207120401010101,20712040101,,A,,,0
008207120501010101,20712050101,,A,,,0
008207120501020201,20712050102,,A,,,0
008207120501030301,20712050103,,A,,,0
008207120501040401,20712050104,,A,,,0
008207120501050501,20712050105,,A,,,0
008207120501010102,20712050101,,A,,,0
008207120501020202,20712050102,,A,,,0
008207120501030302,20712050103,,A,,,0
008207120501040402,20712050104,,A,,,0
008207120501050502,20712050105,,A,,,0
008207120601010101,20712060101,,A,,,0
008207120601010102,20712060101,,A,,,0
008207120601020201,20712060102,,A,,,0
008207120601020202,20712060102,,A,,,0
008207120701010101,20712070101,,A,,,0
008207120701020201,20712070102,,A,,,0
008207120701030301,20712070103,,A,,,0
008207120701040401,20712070104,,A,,,0
008207120701050501,20712070105,,A,,,0
008207120701060601,20712070106,,A,,,0
008207120801010101,20712080101,,A,,,0
008208010100010101,20801010001,,A,,,0
008208010100020202,20801010002,,A,,,0
008208010100020203,20801010002,,A,,,0
008208010100020204,20801010002,,A,,,0
008209010100010101,20901010001,,A,,,0
008209010100020201,20901010002,,A,,,0
008209010100030302,20901010003,,A,,,0
008210010100010101,21001010001,,A,,,0
008210020100010101,21002010001,,A,,,0
008210030100010101,21003010001,,A,,,0
008210030100020201,21003010002,,A,,,0
008210030100030301,21003010003,,A,,,0
008301010100010101,30101010001,,A,,,0
008301020101010101,30102010101,,A,,,0
008301020102010102,30102010201,,A,,,0
008301030101010101,30103010101,,A,,,0
008301030101020201,30103010102,,A,,,0
008301030101030301,30103010103,,A,,,0
008301030102010101,30103010201,,A,,,0
008301030102020201,30103010202,,A,,,0
008301030103010101,30103010301,,A,,,0
008301030104010101,30103010401,,A,,,0
008301030105010101,30103010501,,A,,,0
008301030105020201,30103010502,,A,,,0
008301030106010101,30103010601,,A,,,0
008301030107010101,30103010701,,A,,,0
008301040100010102,30104010001,,A,,,0
008301050100010101,30105010001,,A,,,0
008301050100020201,30105010002,,A,,,0
008301060101010101,30106010101,,A,,,0
008301060101020201,30106010102,,A,,,0
008301060101030301,30106010103,,A,,,0
008301060102010101,30106010201,,A,,,0
008301070101010101,30107010101,Commercial Real Estate or Construction,A,,,0
008301070101020201,30107010102,Other Commercial Loans,A,,,0
008301070101030301,30107010103,,A,,,0
008301070102010101,30107010201,,A,,,0
008301080101010101,30108010101,,A,,,0
008301080101020201,30108010102,,A,,,0
008301080201010101,30108020101,,A,,,0
008301080301010101,30108030101,,A,,,0
008301080301020201,30108030102,,A,,,0
008303010100010101,30301010001,,A,,,0
008303010100020201,30301010002,,A,,,0
008303010100030301,30301010003,,A,,,0
008303010100040401,30301010004,,A,,,0
008303010100050501,30301010005,,A,,,0
008303020100010101,30302010001,,A,,,0
008303020100020201,30302010002,,A,,,0
008303020100030301,30302010003,,A,,,0
008303020100040401,30302010004,,A,,,0
008303020100050501,30302010005,,A,,,0
008303020100060601,30302010006,,A,,,0
008303020100070701,30302010007,,A,,,0
008303020100080801,30302010008,,A,,,0
008303020100090901,30302010009,,A,,,0
008303020100101001,30302010010,,A,,,0
008303020100111101,30302010011,,A,,,0
008303020100121201,30302010012,,A,,,0
008303030100010101,30303010001,,A,,,0
008303030100020201,30303010002,,A,,,0
008303030100030301,30303010003,,A,,,0
008303030100040401,30303010004,,A,,,0
008303030100050502,30303010005,,A,,,0
008303030100060601,30303010006,,A,,,0
008303030100070701,30303010007,,A,,,0
008303030100080801,30303010008,,A,,,0
008303030100090901,30303010009,,A,,,0
008303040100010101,30304010001,,A,,,0
008303050100010101,30305010001,,A,,,0
008303050100020201,30305010002,,A,,,0
008303060100010102,30306010001,,A,,,0
008303070100010101,30307010001,,A,,,0
008303070100010102,30307010001,,A,,,0
008303080100010101,30308010001,,A,,,0
008303090100010101,30309010001,,A,,,0
008303090100020201,30309010002,,A,,,0
008303090100030301,30309010003,,A,,,0
008303090100030302,30309010003,,A,,,0
008303090100040401,30309010004,,A,,,0
008303090100050502,30309010005,,A,,,0
008303090100060601,30309010006,,A,,,0
008303090100070701,30309010007,,A,,,0
008303090100080801,30309010008,,A,,,0
008303090100090901,30309010009,,A,,,0
008303090100101001,30309010010,,A,,,0
008303090100111101,30309010011,,A,,,0
008303090100121201,30309010012,,A,,,0
008303090100131301,30309010013,,A,,,0
008303090100141401,30309010014,,A,,,0
008303090100151501,30309010015,,A,,,0
008303090100161601,30309010016,,A,,,0
008303090100171701,30309010017,,A,,,0
008303090100181801,30309010018,,A,,,0
008304010100010101,30401010001,,A,,,0
008305010100010101,30501010001,,A,,,0
008305020100010101,30502010001,,A,,,0
008305030100010101,30503010001,,A,,,0
008305040100010101,30504010001,,A,,,0
008305040100020201,30504010002,,A,,,0
008305050100010102,30505010001,,A,,,0
008305050100020202,30505010002,,A,,,0
008305050100030301,30505010003,,A,,,0
008305050100040401,30505010004,,A,,,0
